ID;NAME;TYPE;SRC;REFYEAR
19118622;IBERDROLA;OTHER;https://jp.reuters.com/markets/companies/IBE.MC;2024
19118622;IBERDROLA;OTHER;;
19143810;JOHN SWIRE & SONS LIMITED;FIN_REP;https://ir.swireproperties.com/en/ir/reports/ar2023.pdf;2023
19143810;JOHN SWIRE & SONS LIMITED;OTHER;https://companiesmarketcap.com/largest-companies-by-revenue/?download=csv;2024
19143810;JOHN SWIRE & SONS LIMITED;OTHER;https://finance.yahoo.com/quote/0019.HK/;2024
19143810;JOHN SWIRE & SONS LIMITED;OTHER;;
19143810;JOHN SWIRE & SONS LIMITED;OTHER;;
19143810;JOHN SWIRE & SONS LIMITED;OTHER;;
19145378;ESSITY;FIN_REP;https://assets.www.essity.com/essity/Essity_AR24_Eng.pdf;2024
19145378;ESSITY;OTHER;https://companiesmarketcap.com/essity/revenue/;2024
19145378;ESSITY;OTHER;https://finance.yahoo.com/quote/ESSITY-B.ST/;2024
19145378;ESSITY;OTHER;https://www.reuters.com/markets/companies/ESSITYb.ST/;2024
19145378;ESSITY;OTHER;https://www.google.com/finance/quote/SWED-A:STO;2024
19145378;ESSITY;OTHER;;
19149741;LEONARDO SOCIETA PER AZIONI;FIN_REP;https://www.leonardo.com/documents/15646808/28608810/2024+Integrated+Annual+Report.pdf?t=1741973243807;2024
19149741;LEONARDO SOCIETA PER AZIONI;OTHER;https://companiesmarketcap.com/italy/largest-companies-in-italy-by-market-cap/;2024
19149741;LEONARDO SOCIETA PER AZIONI;OTHER;https://finance.yahoo.com/quote/LDO.MI/;2024
19149741;LEONARDO SOCIETA PER AZIONI;OTHER;https://www.google.com/finance/quote/LDO:BIT?hl=it;2024
19149741;LEONARDO SOCIETA PER AZIONI;OTHER;;
19149741;LEONARDO SOCIETA PER AZIONI;OTHER;;
19157606;BOSCH;FIN_REP;https://assets.bosch.com/media/global/bosch_group/our_figures/pdf/bosch-annual-report-2024.pdf;2024
19157606;BOSCH;OTHER;https://companiesmarketcap.com/inr/bosch-india/revenue/;2024
19157606;BOSCH;OTHER;https://finance.yahoo.com/quote/BOSCHLTD.BO/;2024
19157606;BOSCH;OTHER;https://www.reuters.com/markets/companies/BFREN.IS/;2024
19157606;BOSCH;OTHER;https://www.google.com/finance/quote/BOSCHLTD:NSE;2024
19157606;BOSCH;OTHER;;
19159067;DELL TECHNOLOGIES INC.;FIN_REP;https://investors.delltechnologies.com/static-files/147630ad-5b91-44d6-989f-0e2b38cc7b3d;2024
19159067;DELL TECHNOLOGIES INC.;OTHER;https://finance.yahoo.com/quote/DELL/;2024
19159067;DELL TECHNOLOGIES INC.;OTHER;https://www.google.com/finance/quote/DELL:NYSE;2024
19159067;DELL TECHNOLOGIES INC.;OTHER;https://companiesmarketcap.com/dell/revenue/;2024
19159067;DELL TECHNOLOGIES INC.;OTHER;https://www.reuters.com/markets/companies/DELL.N;2024
19159067;DELL TECHNOLOGIES INC.;OTHER;;
19159307;INTERTEK GROUP PLC;FIN_REP;https://www.intertek.com/siteassets/investors/2024/intertek-annual-report-2024.pdf;2024
19159307;INTERTEK GROUP PLC;OTHER;https://companiesmarketcap.com/intertek/revenue/;2024
19159307;INTERTEK GROUP PLC;OTHER;https://finance.yahoo.com/quote/ITRK.L/;2024
19159307;INTERTEK GROUP PLC;OTHER;https://www.google.com/finance/quote/LAND:LON;2024
19159307;INTERTEK GROUP PLC;OTHER;https://www.reuters.com/markets/companies/ITRK.L/;2024
19159307;INTERTEK GROUP PLC;OTHER;;
19174661;ESSILORLUXOTTICA;FIN_REP;https://ml-eu.globenewswire.com/Resource/Download/41e76962-dd43-4258-a5b2-f248bd7ab121;2023
19174661;ESSILORLUXOTTICA;OTHER;https://companiesmarketcap.com/essilor-luxottica/revenue/;2024
19174661;ESSILORLUXOTTICA;OTHER;https://finance.yahoo.com/quote/ESLOF/;2024
19174661;ESSILORLUXOTTICA;OTHER;https://www.google.com/finance/quote/EL:EPA;2024
19174661;ESSILORLUXOTTICA;OTHER;https://jp.reuters.com/markets/companies/ESLX.PA;2024
19174661;ESSILORLUXOTTICA;OTHER;;
19187838;ALPHABET INC.;FIN_REP;https://about.google/belonging/diversity-annual-report/2024/static/pdfs/google_2024_diversity_annual_report.pdf;2024
19187838;ALPHABET INC.;OTHER;https://companiesmarketcap.com/alphabet-google/revenue/;2024
19187838;ALPHABET INC.;OTHER;https://finance.yahoo.com/quote/GOOG/;2024
19187838;ALPHABET INC.;OTHER;https://www.reuters.com/markets/companies/GOOGL.OQ/;2024
19187838;ALPHABET INC.;OTHER;https://www.google.com/finance/quote/GOOGL:NASDAQ;2024
19187838;ALPHABET INC.;OTHER;;
19191179;MARUBENI CORPORATION;FIN_REP;https://www.marubeni.com/en/ir/reports/integrated_report/pdf/2024_en_all.pdf;2024
19191179;MARUBENI CORPORATION;OTHER;https://companiesmarketcap.com/marubeni/revenue/;2024
19191179;MARUBENI CORPORATION;OTHER;https://finance.yahoo.com/quote/MARUY/;2024
19191179;MARUBENI CORPORATION;OTHER;https://www.reuters.com/markets/companies/8002.T;2024
19191179;MARUBENI CORPORATION;OTHER;https://www.google.com/finance/quote/8002:TYO;2024
19191179;MARUBENI CORPORATION;OTHER;;
19191444;RELX PLC;FIN_REP;https://www.relx.com/~/media/Files/R/RELX-Group/documents/reports/annual-reports/relx-2024-annual-report.pdf;2024
19191444;RELX PLC;OTHER;https://finance.yahoo.com/quote/RELX/;2024
19191444;RELX PLC;OTHER;https://www.google.com/finance/quote/RDED:FRA?hl=tr;2024
19191444;RELX PLC;OTHER;https://www.reuters.com/markets/companies/RELX.N;2024
19191444;RELX PLC;OTHER;https://companiesmarketcap.com/relx/marketcap/;2024
19191444;RELX PLC;OTHER;;
19191498;BOLLORE PARTICIPATIONS SE;FIN_REP;https://www.bollore.com/bollo-content/uploads/2025/03/2025-03-17-bol-res-fy24-uk.pdf;2024
19191498;BOLLORE PARTICIPATIONS SE;OTHER;https://fr.finance.yahoo.com/quote/VVU.DU/;2024
19191498;BOLLORE PARTICIPATIONS SE;OTHER;https://www.reuters.com/markets/companies/BOLL.PA;2024
19191498;BOLLORE PARTICIPATIONS SE;OTHER;;
19191498;BOLLORE PARTICIPATIONS SE;OTHER;;
19191498;BOLLORE PARTICIPATIONS SE;OTHER;;
19192598;JOHNSON & JOHNSON;FIN_REP;https://www.johnsonoutdoors.com/sites/default/files/2025-01/JO%202024%20Annual%20Report_010725_0.pdf;2024
19192598;JOHNSON & JOHNSON;OTHER;https://companiesmarketcap.com/johnson-and-johnson/revenue/;2024
19192598;JOHNSON & JOHNSON;OTHER;https://finance.yahoo.com/quote/JNJ/;2024
19192598;JOHNSON & JOHNSON;OTHER;https://www.google.com/finance/quote/JNJ:NYSE;2024
19192598;JOHNSON & JOHNSON;OTHER;https://www.reuters.com/markets/companies/JNJ.N;2024
19192598;JOHNSON & JOHNSON;OTHER;;
19196807;CARREFOUR;FIN_REP;https://www.carrefour.com/sites/default/files/2025-02/FY%202024%20Consolidated%20financial%20statements.pdf;2024
19196807;CARREFOUR;OTHER;https://finance.yahoo.com/quote/CA.PA/;2024
19196807;CARREFOUR;OTHER;https://companiesmarketcap.com/eur/carrefour/revenue/;2024
19196807;CARREFOUR;OTHER;https://www.reuters.com/markets/companies/CRFSA.IS/;2024
19196807;CARREFOUR;OTHER;https://www.google.com/finance/quote/CA:EPA?hl=fr;2024
19196807;CARREFOUR;OTHER;;
19201457;ALFA LAVAL AB;FIN_REP;https://www.alfalaval.com/globalassets/documents/investors/english/annual-reports/2023/annual-report-2023.pdf;2023
19201457;ALFA LAVAL AB;OTHER;https://finance.yahoo.com/quote/ALFA.ST/;2024
19201457;ALFA LAVAL AB;OTHER;https://www.google.com/finance/quote/ALFA:STO;2024
19201457;ALFA LAVAL AB;OTHER;https://companiesmarketcap.com/sweden/largest-companies-by-revenue-in-sweden/;2024
19201457;ALFA LAVAL AB;OTHER;https://www.reuters.com/markets/companies/ALFA.ST;2024
19201457;ALFA LAVAL AB;OTHER;;
19206259;SGS;FIN_REP;https://www.sgs.com/-/media/sgscorp/documents/corporate/reports-and-presentations/2020s/2025/sgs-2024-integrated-report-en.cdn.en.pdf;2024
19206259;SGS;OTHER;https://www.google.com/finance/quote/SGSN:SWX;2024
19206259;SGS;OTHER;https://www.reuters.com/markets/companies/SGSN.S/;2024
19206259;SGS;OTHER;https://companiesmarketcap.com/inr/sgs/revenue/;2024
19206259;SGS;OTHER;https://finance.yahoo.com/quote/SYRMA.NS/;2024
19206259;SGS;OTHER;;
19216371;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN;FIN_REP;https://dgaddcosprod.blob.core.windows.net/cxf-corporate/attachments/f2274lckirbkvpswfpysks22-2024-annual-results-presentation.pdf;2024
19216371;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN;OTHER;https://finance.yahoo.com/quote/ML.PA/;2024
19216371;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN;OTHER;https://www.reuters.com/markets/companies/MICP.PA/;2024
19216371;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN;OTHER;https://companiesmarketcap.com/michelin/pe-ratio/;2024
19216371;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN;OTHER;;
19216371;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN;OTHER;;
19217026;HITACHI LTD;FIN_REP;https://www.hitachi.com/IR-e/library/integrated/2024/ar2024e.pdf;2024
19217026;HITACHI LTD;OTHER;https://companiesmarketcap.com/hitachi/revenue/;2024
19217026;HITACHI LTD;OTHER;https://finance.yahoo.com/quote/HTHIY/;2024
19217026;HITACHI LTD;OTHER;https://www.google.com/finance/quote/6501:TYO;2024
19217026;HITACHI LTD;OTHER;https://www.reuters.com/markets/companies/6501.T;2024
19217026;HITACHI LTD;OTHER;;
19226059;HOLCIM AG;FIN_REP;https://www.holcim.com/sites/holcim/files/docs/28022025-finance-holcim-fy-2024-report-full-en.pdf;2024
19226059;HOLCIM AG;OTHER;https://companiesmarketcap.com/lafargeholcim/marketcap/;2024
19226059;HOLCIM AG;OTHER;https://finance.yahoo.com/quote/HOLN.SW/;2024
19226059;HOLCIM AG;OTHER;https://www.google.com/finance/quote/HOLN:SWX;2024
19226059;HOLCIM AG;OTHER;https://www.reuters.com/markets/companies/HOLN.S;2024
19226059;HOLCIM AG;OTHER;;
19231130;SCHNEIDER ELECTRIC SE;FIN_REP;https://www.se.com/ww/en/assets/564/document/505646/release-fy-results-2024.pdf?p_enDocType=Financialrelease&p_File_Name=2024FYResults;2024
19231130;SCHNEIDER ELECTRIC SE;OTHER;https://www.google.com/finance/quote/SU:EPA;2024
19231130;SCHNEIDER ELECTRIC SE;OTHER;https://www.reuters.com/markets/companies/SCHN.PA/key-metrics/income-statement;2024
19231130;SCHNEIDER ELECTRIC SE;OTHER;https://companiesmarketcap.com/schneider-electric/revenue/;2024
19231130;SCHNEIDER ELECTRIC SE;OTHER;https://finance.yahoo.com/quote/SU.PA/;2024
19231130;SCHNEIDER ELECTRIC SE;OTHER;;
19233882;EUROFINS SCIENTIFIC;FIN_REP;https://cdnmedia.eurofins.com/corporate-eurofins/media/wmvnjc2u/eurofins-scientific-2024-annual-report.pdf;2024
19233882;EUROFINS SCIENTIFIC;OTHER;https://companiesmarketcap.com/eurofins-scientific/revenue/;2024
19233882;EUROFINS SCIENTIFIC;OTHER;https://finance.yahoo.com/quote/ERF.PA/;2024
19233882;EUROFINS SCIENTIFIC;OTHER;https://www.reuters.com/markets/companies/EUFI.PA/;2024
19233882;EUROFINS SCIENTIFIC;OTHER;https://www.google.com/finance/quote/CAP:EPA;2024
19233882;EUROFINS SCIENTIFIC;OTHER;;
19234151;REPSOL;FIN_REP;https://www.repsol.com/content/dam/repsol-corporate/en_gb/accionistas-e-inversores/rif/2025/rif20022025-2024-repsol-group-annual-financial-report.pdf;2024
19234151;REPSOL;OTHER;https://companiesmarketcap.com/repsol/revenue/;2024
19234151;REPSOL;OTHER;https://uk.finance.yahoo.com/quote/REP.MC/;2024
19234151;REPSOL;OTHER;https://www.google.com/finance/quote/REP:BME;2024
19234151;REPSOL;OTHER;https://jp.reuters.com/markets/companies/REP.MC;2024
19234151;REPSOL;OTHER;;
19238855;ANHEUSER-BUSCH INBEV;FIN_REP;https://cdn.builder.io/o/assets%2F2e5c7fb020194c1a8ee80f743d0b923e%2Ffa283055d37b49a2814094325ca5abf1?alt=media&token=35f21c06-7ae0-4c9c-b6bf-85d79a306575&apiKey=2e5c7fb020194c1a8ee80f743d0b923e;2024
19238855;ANHEUSER-BUSCH INBEV;OTHER;https://companiesmarketcap.com/anheuser-busch-inbev/revenue/;2024
19238855;ANHEUSER-BUSCH INBEV;OTHER;https://finance.yahoo.com/quote/BUD/;2024
19238855;ANHEUSER-BUSCH INBEV;OTHER;https://www.reuters.com/markets/companies/ABI.BR/;2024
19238855;ANHEUSER-BUSCH INBEV;OTHER;https://www.google.com/finance/quote/BUD:NYSE;2024
19238855;ANHEUSER-BUSCH INBEV;OTHER;;
19245907;SAMSUNG ELECTRONICS CO. LTD.;FIN_REP;https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2024_con_quarter04_all.pdf;2024
19245907;SAMSUNG ELECTRONICS CO. LTD.;OTHER;https://finance.yahoo.com/quote/005930.KS/;2024
19245907;SAMSUNG ELECTRONICS CO. LTD.;OTHER;https://www.google.com/finance/quote/005930:KRX;2024
19245907;SAMSUNG ELECTRONICS CO. LTD.;OTHER;https://companiesmarketcap.com/samsung/revenue/;2024
19245907;SAMSUNG ELECTRONICS CO. LTD.;OTHER;https://www.reuters.com/markets/companies/0593xq.L;2024
19245907;SAMSUNG ELECTRONICS CO. LTD.;OTHER;;
19249932;NOVO NORDISK;FIN_REP;https://www.novonordisk.com/content/dam/nncorp/global/en/investors/irmaterial/annual_report/2025/novo-nordisk-annual-report-2024.pdf;2024
19249932;NOVO NORDISK;OTHER;https://companiesmarketcap.com/novo-nordisk/revenue/;2024
19249932;NOVO NORDISK;OTHER;https://finance.yahoo.com/quote/NVO/;2024
19249932;NOVO NORDISK;OTHER;https://www.google.com/finance/quote/NVO:NYSE;2024
19249932;NOVO NORDISK;OTHER;https://www.reuters.com/markets/companies/NVO.N/key-metrics/growth;2024
19249932;NOVO NORDISK;OTHER;;
19253725;SOLVAY;FIN_REP;https://www.solvay.com/sites/g/files/srpend616/files/2025-03/2024Q4_Financialreport_EN_final.pdf;2024
19253725;SOLVAY;OTHER;https://companiesmarketcap.com/solvay/revenue/;2024
19253725;SOLVAY;OTHER;https://finance.yahoo.com/quote/SVYSF/;2024
19253725;SOLVAY;OTHER;https://www.reuters.com/markets/companies/SOLB.BR/;2024
19253725;SOLVAY;OTHER;https://www.google.com/finance/quote/VIAV:NASDAQ;2024
19253725;SOLVAY;OTHER;;
19258448;BERTELSMANN STIFTUNG;FIN_REP;https://www.bertelsmann.com/media/investor-relations/annual-reports/annual-report-2023.pdf;2023
19258448;BERTELSMANN STIFTUNG;OTHER;https://finance.yahoo.com/quote/BTG4.SG/;2024
19258448;BERTELSMANN STIFTUNG;OTHER;;
19258448;BERTELSMANN STIFTUNG;OTHER;;
19258448;BERTELSMANN STIFTUNG;OTHER;;
19258448;BERTELSMANN STIFTUNG;OTHER;;
19261077;ASTRAZENECA PLC;FIN_REP;https://www.astrazeneca.com/content/dam/az/Investor_Relations/annual-report-2024/pdf/AstraZeneca_AR_2024.pdf;2024
19261077;ASTRAZENECA PLC;OTHER;https://companiesmarketcap.com/astrazeneca/revenue/;2024
19261077;ASTRAZENECA PLC;OTHER;https://finance.yahoo.com/quote/AZN/;2024
19261077;ASTRAZENECA PLC;OTHER;https://www.google.com/finance/quote/AZN:LON;2024
19261077;ASTRAZENECA PLC;OTHER;https://www.reuters.com/markets/companies/AZN.L/financials;2024
19261077;ASTRAZENECA PLC;OTHER;;
19264134;ISS A/S;FIN_REP;https://inv.issworld.com/static-files/d9aeda1d-1a5d-435b-bf2b-11ac50f0ecaa;2024
19264134;ISS A/S;OTHER;https://companiesmarketcap.com/eur/iss-as/revenue/;2024
19264134;ISS A/S;OTHER;https://finance.yahoo.com/quote/ISS.CO/;2024
19264134;ISS A/S;OTHER;https://www.google.com/finance/quote/ISS:CPH;2024
19264134;ISS A/S;OTHER;https://www.reuters.com/markets/companies/ISS.CO;2024
19264134;ISS A/S;OTHER;;
19266518;WIENERBERGER GROUP;FIN_REP;https://www.wienerberger.com/content/dam/corp/corporate-website/downloads/investors-downloads/2024/20250226-wienerberger-FY-2024-Report.pdf;2024
19266518;WIENERBERGER GROUP;OTHER;https://finance.yahoo.com/quote/WIE.VI/;2024
19266518;WIENERBERGER GROUP;OTHER;https://www.reuters.com/markets/companies/WBSV.VI;2024
19266518;WIENERBERGER GROUP;OTHER;https://companiesmarketcap.com/austria/largest-austrian-companies-by-market-cap/;2024
19266518;WIENERBERGER GROUP;OTHER;https://www.google.com/finance/quote/MMK:VIE;2024
19266518;WIENERBERGER GROUP;OTHER;;
19275814;VESTAS WIND SYSTEMS A/S;FIN_REP;https://www.vestas.com/content/dam/vestas-com/global/en/investor/reports-and-presentations/financial/2024/fy-2024/Vestas%20Annual%20Report%202024.pdf.coredownload.inline.pdf;2024
19275814;VESTAS WIND SYSTEMS A/S;OTHER;https://finance.yahoo.com/quote/VWS.CO/;2024
19275814;VESTAS WIND SYSTEMS A/S;OTHER;https://www.google.com/finance/quote/VWS:CPH;2024
19275814;VESTAS WIND SYSTEMS A/S;OTHER;https://companiesmarketcap.com/gbp/vestas-wind-systems/marketcap/;2024
19275814;VESTAS WIND SYSTEMS A/S;OTHER;https://jp.reuters.com/markets/companies/VWS.CO;2024
19275814;VESTAS WIND SYSTEMS A/S;OTHER;;
19276100;YARA INTERNATIONAL ASA;FIN_REP;https://www.yara.com/siteassets/investors/057-reports-and-presentations/annual-reports/2024/yara-integrated-report-2024.pdf;2024
19276100;YARA INTERNATIONAL ASA;OTHER;https://finance.yahoo.com/quote/YARIY/;2024
19276100;YARA INTERNATIONAL ASA;OTHER;https://www.reuters.com/markets/companies/YAR.OL/;2024
19276100;YARA INTERNATIONAL ASA;OTHER;https://companiesmarketcap.com/inr/yara-international/revenue/;2024
19276100;YARA INTERNATIONAL ASA;OTHER;;
19276100;YARA INTERNATIONAL ASA;OTHER;;
19286023;MITSUBISHI CORPORATION;FIN_REP;https://www.mitsubishicorp.com/gb/en/about/pdf/report2024.pdf;2024
19286023;MITSUBISHI CORPORATION;OTHER;https://finance.yahoo.com/quote/8058.T/;2024
19286023;MITSUBISHI CORPORATION;OTHER;https://companiesmarketcap.com/gbp/mitsubishi-corporation/revenue/;2024
19286023;MITSUBISHI CORPORATION;OTHER;https://www.google.com/finance/quote/7011:TYO;2024
19286023;MITSUBISHI CORPORATION;OTHER;https://www.reuters.com/markets/companies/4188.T/;2024
19286023;MITSUBISHI CORPORATION;OTHER;;
19287986;ZF FRIEDRICHSHAFEN;FIN_REP;https://www.zf.com/master/media/en/corporate/m_zf_com/company/bonds_relations_/financial_reports/annual_report/2024_3/ZF_AnnualReport24.pdf;2024
19287986;ZF FRIEDRICHSHAFEN;OTHER;https://companiesmarketcap.com/zf-commercial-vehicle-control-systems-india/marketcap/;2024
19287986;ZF FRIEDRICHSHAFEN;OTHER;https://finance.yahoo.com/quote/ZF%3DF/;2024
19287986;ZF FRIEDRICHSHAFEN;OTHER;;
19287986;ZF FRIEDRICHSHAFEN;OTHER;;
19287986;ZF FRIEDRICHSHAFEN;OTHER;;
19297963;KRKA TOVARNA ZDRAVIL DD NOVO MESTO;FIN_REP;https://www.krka.biz/_assets/Annual-Report-2024.pdf;2024
19297963;KRKA TOVARNA ZDRAVIL DD NOVO MESTO;OTHER;https://finance.yahoo.com/quote/KRK.WA/;2024
19297963;KRKA TOVARNA ZDRAVIL DD NOVO MESTO;OTHER;;
19297963;KRKA TOVARNA ZDRAVIL DD NOVO MESTO;OTHER;;
19297963;KRKA TOVARNA ZDRAVIL DD NOVO MESTO;OTHER;;
19297963;KRKA TOVARNA ZDRAVIL DD NOVO MESTO;OTHER;;
19300811;PRYSMIAN S.P.A.;FIN_REP;https://www.prysmian.com/sites/www.prysmian.com/files/2024-03/Integrated-Annual-Report-2023.pdf;2023
19300811;PRYSMIAN S.P.A.;OTHER;https://finance.yahoo.com/quote/PRY.MI/;2024
19300811;PRYSMIAN S.P.A.;OTHER;https://companiesmarketcap.com/prysmian-group/revenue/;2024
19300811;PRYSMIAN S.P.A.;OTHER;https://www.google.com/finance/quote/PRY:BIT;2024
19300811;PRYSMIAN S.P.A.;OTHER;https://www.reuters.com/markets/companies/PRY.MI;2024
19300811;PRYSMIAN S.P.A.;OTHER;;
19312144;CANON INCORPORATED;FIN_REP;https://www.canon.ca/dam/about/Org/Corporate-Profile/PDFs/canon-int-2024-e.pdf;2024
19312144;CANON INCORPORATED;OTHER;https://companiesmarketcap.com/inr/electronics/electronics-companies-ranked-by-pe-ratio/;2024
19312144;CANON INCORPORATED;OTHER;https://finance.yahoo.com/quote/CAJPY/;2024
19312144;CANON INCORPORATED;OTHER;https://www.google.com/finance/quote/7751:TYO;2024
19312144;CANON INCORPORATED;OTHER;https://www.reuters.com/markets/companies/7751.T;2024
19312144;CANON INCORPORATED;OTHER;;
19313683;STANLEY BLACK & DECKER INC.;FIN_REP;https://www.stanleyblackanddecker.com/sites/default/files/2025-01/2023_sbd_impact_report.pdf;2023
19313683;STANLEY BLACK & DECKER INC.;OTHER;https://companiesmarketcap.com/stanley-black-and-decker/revenue/;2024
19313683;STANLEY BLACK & DECKER INC.;OTHER;https://finance.yahoo.com/quote/SWK/;2024
19313683;STANLEY BLACK & DECKER INC.;OTHER;https://www.google.com/finance/quote/SWK:NYSE;2024
19313683;STANLEY BLACK & DECKER INC.;OTHER;https://www.reuters.com/markets/companies/SWK/;2024
19313683;STANLEY BLACK & DECKER INC.;OTHER;;
19314055;NORSK HYDRO ASA;FIN_REP;https://hydrogeni.no/wp-content/uploads/2025/04/HYDROGENi_annual_report_2024.pdf;2024
19314055;NORSK HYDRO ASA;OTHER;https://finance.yahoo.com/quote/NHY.OL/;2024
19314055;NORSK HYDRO ASA;OTHER;https://www.reuters.com/markets/companies/NHY.OL/;2024
19314055;NORSK HYDRO ASA;OTHER;https://companiesmarketcap.com/norsk-hydro/revenue/;2024
19314055;NORSK HYDRO ASA;OTHER;https://www.google.com/finance/quote/ADDYY:OTCMKTS;2024
19314055;NORSK HYDRO ASA;OTHER;;
19331837;EDIZIONE;FIN_REP;https://www.edizione.com/wp-content/uploads/2024/07/Consolidato-Edizione-2023_ENG.pdf;2023
19331837;EDIZIONE;OTHER;;
19331837;EDIZIONE;OTHER;;
19331837;EDIZIONE;OTHER;;
19331837;EDIZIONE;OTHER;;
19331837;EDIZIONE;OTHER;;
19340550;VINCI;FIN_REP;https://www.vinci.com/sites/default/files/medias/document/file/2025/02/2024-VINCI-full-year-results.pdf;2024
19340550;VINCI;OTHER;https://finance.yahoo.com/quote/VINP/;2024
19340550;VINCI;OTHER;https://www.google.com/finance/quote/DG:EPA;2024
19340550;VINCI;OTHER;https://www.reuters.com/markets/companies/SGEF.PA/;2024
19340550;VINCI;OTHER;https://companiesmarketcap.com/inr/vinci/revenue/;2024
19340550;VINCI;OTHER;;
19344352;KUEHNE NAGEL;FIN_REP;https://2024-annual-report.kuehne-nagel.com/fileadmin/user_upload/KN_Uploads/pdf-download_2024/KN_2024_AR.pdf;2024
19344352;KUEHNE NAGEL;OTHER;https://finance.yahoo.com/quote/KNIN.SW/;2024
19344352;KUEHNE NAGEL;OTHER;https://www.google.com/finance/quote/KHNGF:OTCMKTS?hl=tr;2024
19344352;KUEHNE NAGEL;OTHER;https://companiesmarketcap.com/kuhne-nagel/marketcap/;2024
19344352;KUEHNE NAGEL;OTHER;https://www.reuters.com/markets/companies/KNIN.S;2024
19344352;KUEHNE NAGEL;OTHER;;
19346455;STRABAG GROUP;FIN_REP;https://report.strabag.com/2024/ar/downloads/en/STRABAG%20SE_Results%20presentation_e.pdf;2024
19346455;STRABAG GROUP;OTHER;https://finance.yahoo.com/quote/STR.VI/;2024
19346455;STRABAG GROUP;OTHER;https://companiesmarketcap.com/construction/largest-construction-companies-by-revenue/;2024
19346455;STRABAG GROUP;OTHER;https://www.google.com/finance/quote/EBS:VIE;2024
19346455;STRABAG GROUP;OTHER;https://www.reuters.com/markets/companies/UNIQ.VI;2024
19346455;STRABAG GROUP;OTHER;;
19414796;ATLAS UK BIDCO LIMITED;FIN_REP;https://www.atlasholdingsllc.com/uk/assets/pdfs/02d.-Co-operation-Agreement-(Dated-15.04.25).pdf;2025
19414796;ATLAS UK BIDCO LIMITED;OTHER;;
19414796;ATLAS UK BIDCO LIMITED;OTHER;;
19414796;ATLAS UK BIDCO LIMITED;OTHER;;
19414796;ATLAS UK BIDCO LIMITED;OTHER;;
19414796;ATLAS UK BIDCO LIMITED;OTHER;;
20016646;UNILEVER PLC;FIN_REP;https://www.unilevernepal.com/files/unilever-nepal-limited-annual-report-2024-english.pdf;2024
20016646;UNILEVER PLC;OTHER;https://finance.yahoo.com/quote/UL/;2024
20016646;UNILEVER PLC;OTHER;https://companiesmarketcap.com/unilever/pe-ratio/;2024
20016646;UNILEVER PLC;OTHER;https://www.reuters.com/markets/companies/ul/;2024
20016646;UNILEVER PLC;OTHER;https://www.google.com/finance/quote/UL:NYSE;2024
20016646;UNILEVER PLC;OTHER;;
20029695;PROSEGUR;FIN_REP;https://www.prosegur.com/dam/jcr:ba23d819-587b-49f2-a028-26a4cab2bf9a/IARC%202023%20EN.pdf;2024
20029695;PROSEGUR;OTHER;https://companiesmarketcap.com/prosegur/revenue/;2024
20029695;PROSEGUR;OTHER;https://finance.yahoo.com/quote/CASH.MC/;2024
20029695;PROSEGUR;OTHER;https://www.reuters.com/markets/companies/CASHP.MC;2024
20029695;PROSEGUR;OTHER;https://www.google.com/finance/quote/FAE:BME;2024
20029695;PROSEGUR;OTHER;;
20083504;EATON CORPORATION PLC;FIN_REP;https://www.eaton.com/content/dam/eaton/company/investor-relations/annual-report/eaton-2024-annual-report.pdf;2024
20083504;EATON CORPORATION PLC;OTHER;https://finance.yahoo.com/quote/ETN/;2024
20083504;EATON CORPORATION PLC;OTHER;https://www.google.com/finance/quote/ETN:NYSE;2024
20083504;EATON CORPORATION PLC;OTHER;https://www.reuters.com/markets/companies/ETN.N/;2024
20083504;EATON CORPORATION PLC;OTHER;https://companiesmarketcap.com/eaton/stock-splits/;2024
20083504;EATON CORPORATION PLC;OTHER;;
20321242;ANDRITZ GROUP;FIN_REP;https://www.andritz.com/resource/blob/621030/9b073db5f0c2199a357210ff2163950b/andritz-annual-report-2024-web-data.pdf;2024
20321242;ANDRITZ GROUP;OTHER;https://companiesmarketcap.com/andritz/marketcap/;2024
20321242;ANDRITZ GROUP;OTHER;https://www.reuters.com/markets/companies/andr.vi;2024
20321242;ANDRITZ GROUP;OTHER;https://finance.yahoo.com/quote/ADRZF/news/?ncid=yahooproperties_stockrecom_g40boan2td8;2024
20321242;ANDRITZ GROUP;OTHER;https://www.google.com/finance/quote/ADRZY:OTCMKTS?hl=nl;2024
20321242;ANDRITZ GROUP;OTHER;;
20336161;ASSECO;FIN_REP;https://inwestor.asseco.com/files/investor/uploads/Consolidated_financial_statements_of_Asseco_Group_2024.pdf;2024
20336161;ASSECO;OTHER;https://companiesmarketcap.com/asseco/revenue/;2024
20336161;ASSECO;OTHER;https://finance.yahoo.com/quote/ASE.WA/;2024
20336161;ASSECO;OTHER;https://www.reuters.com/markets/companies/ACPP.WA;2024
20336161;ASSECO;OTHER;https://www.google.com/finance/quote/ACB:NASDAQ;2024
20336161;ASSECO;OTHER;;
